oracle_id,name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,legalities_commander,legalities_standard,legalities_modern,scryfall_id
a3055ae8-990d-495a-9cb5-971407990cfa,Oreskos Explorer,{1}{W},2.0,Creature — Cat Scout,"When this creature enters, search your library for up to X Plains cards, where X is the number of players who control more lands than you. Reveal those cards, put them into your hand, then shuffle.",W,W,legal,not_legal,not_legal,c1a0c5b4-8988-4bef-8922-730df8bd73a2
014d00fc-434a-4b06-84b2-afd930677d61,Oreskos Swiftclaw,{1}{W},2.0,Creature — Cat Warrior,,W,W,legal,not_legal,legal,03c67b91-7f05-44b1-9e99-3e2094434f6a
8abef87a-4a5c-412e-8137-827cee50bb8b,Ornery Kudu,{2}{G},3.0,Creature — Antelope,"When this creature enters, put a -1/-1 counter on target creature you control.",G,G,legal,not_legal,legal,8ba1d3a1-8c1b-4b77-b149-13d5ad9f125a
a3a98bc9-caa0-49b7-951c-fe4e4f54e4ba,Ornithopter,{0},0.0,Artifact Creature — Thopter,Flying,,,legal,not_legal,legal,ee98e86c-ac16-4159-8982-ed14d282811a
aa00ae0b-7c0f-427e-8102-ce0e2a6af5df,Orzhov Basilica,,0.0,Land,"This land enters tapped.
When this land enters, return a land you control to its owner's hand.
{T}: Add {W}{B}.",,BW,legal,not_legal,legal,fc063704-f0d3-46b5-9340-f80d431ce5dc
f60b879e-82b4-442d-a544-2349429fe4c9,Orzhov Enforcer,{1}{B},2.0,Creature — Human Rogue,"Deathtouch
Afterlife 1 (When this creature dies, create a 1/1 white and black Spirit creature token with flying.)",B,B,legal,not_legal,legal,6a72b49e-be14-485b-a467-31cbac9aa1c5
57b37df5-fee4-4720-931f-f0cb0a8b338c,Orzhov Guildgate,,0.0,Land — Gate,"This land enters tapped.
{T}: Add {W} or {B}.",,BW,legal,legal,legal,cba5fb67-e161-4e89-be3e-c8021122ff19
b72efd67-a234-44af-8296-3e182292c7e6,Outnumber,{R},1.0,Instant,Outnumber deals damage to target creature equal to the number of creatures you control.,R,R,legal,not_legal,legal,b3373281-7319-4320-8afb-4546fb55ab4c
ebb24fc7-dc71-4712-8c2a-b5920f78e55d,Outpost Siege,{3}{R},4.0,Enchantment,"As this enchantment enters, choose Khans or Dragons.
• Khans — At the beginning of your upkeep, exile the top card of your library. Until end of turn, you may play that card.
• Dragons — Whenever a creature you control leaves the battlefield, this enchantment deals 1 damage to any target.",R,R,legal,not_legal,legal,a8645f34-b830-4429-8fca-9458d1e3dccc
5f5e0b10-c8cf-450c-bfd3-bcb0528ec330,Pacifism,{1}{W},2.0,Enchantment — Aura,"Enchant creature
Enchanted creature can't attack or block.",W,W,legal,legal,legal,3d34551e-36a4-49ea-9d2a-4c72575fe06a
f62d4437-bac6-49c8-9aeb-07de78551df7,Pack Mastiff,{1}{R},2.0,Creature — Dog,{1}{R}: Each creature you control named Pack Mastiff gets +1/+0 until end of turn.,R,R,legal,not_legal,legal,39934090-36a6-4183-9176-97ea932d2685
6be78177-aef0-408c-9769-a1be0775f06d,Painful Lesson,{2}{B},3.0,Sorcery,Target player draws two cards and loses 2 life.,B,B,legal,not_legal,legal,becbd481-311d-4f85-aacd-df1f7d7ef587
58a2d15f-1b4b-4303-b524-8cc0d1b3e7d2,Painful Truths,{2}{B},3.0,Sorcery,"Converge — You draw X cards and lose X life, where X is the number of colors of mana spent to cast this spell.",B,B,legal,not_legal,legal,79290aa2-0c52-45fb-80d7-1206bf20ab18
5c92f375-ae6a-4be5-a499-ab87d6bdc49b,Palace Guard,{2}{W},3.0,Creature — Human Soldier,This creature can block any number of creatures.,W,W,legal,not_legal,legal,51e73c28-bf82-413e-bec2-adbb52fa6993
4d819d35-5cd3-48f1-a77a-b7c3ff82c62e,Palace Siege,{3}{B}{B},5.0,Enchantment,"As this enchantment enters, choose Khans or Dragons.
• Khans — At the beginning of your upkeep, return target creature card from your graveyard to your hand.
• Dragons — At the beginning of your upkeep, each opponent loses 2 life and you gain 2 life.",B,B,legal,not_legal,legal,da855bb6-adc2-484c-a084-83aff2b267f1
e119869d-1f66-402b-8251-d351965cf0d3,Paradise Druid,{1}{G},2.0,Creature — Elf Druid,"This creature has hexproof as long as it's untapped. (It can't be the target of spells or abilities your opponents control.)
{T}: Add one mana of any color.",G,G,legal,not_legal,legal,187d5819-6a63-4e4f-98c4-18191c03f164
d1c2b124-5290-4e66-9f6b-4db4d662a74c,Paranoid Parish-Blade,{2}{W},3.0,Creature — Human Soldier,Delirium — This creature gets +1/+0 and has first strike as long as there are four or more card types among cards in your graveyard.,W,W,legal,not_legal,legal,16bb6c60-1889-49ed-8767-8144cc5a9571
b473e293-59e3-4e04-acf2-622604aeb25f,Path of Ancestry,,0.0,Land,"This land enters tapped.
{T}: Add one mana of any color in your commander's color identity. When that mana is spent to cast a creature spell that shares a creature type with your commander, scry 1. (Look at the top card of your library. You may put that card on the bottom.)",,,legal,not_legal,not_legal,3b792a6a-beac-4d4a-91b6-f5a5e3539ecd
df9fe645-6f7b-44a0-ab69-b68cb7e525cd,Patient Rebuilding,{3}{U}{U},5.0,Enchantment,"At the beginning of your upkeep, target opponent mills three cards, then you draw a card for each land card put into their graveyard this way.",U,U,legal,not_legal,legal,2256e07f-a35a-4393-9744-045564d5770b
65dc05d0-f885-4fe5-9a23-d6b75185c179,Peel from Reality,{1}{U},2.0,Instant,Return target creature you control and target creature you don't control to their owners' hands.,U,U,legal,not_legal,legal,284cd35c-056f-45c2-822f-d50527f79625
a61f5100-aa38-4996-b23c-3ce4ed25ed09,Peer Through Depths,{1}{U},2.0,Instant — Arcane,Look at the top five cards of your library. You may reveal an instant or sorcery card from among them and put it into your hand. Put the rest on the bottom of your library in any order.,U,U,legal,not_legal,legal,df0994df-730c-4947-8248-0aaf97998fa1
24db5905-d513-42c6-9e9d-114ac5cbd21d,Pegasus Courser,{2}{W},3.0,Creature — Pegasus,"Flying
Whenever this creature attacks, another target attacking creature gains flying until end of turn.",W,W,legal,not_legal,legal,0c04eafe-8be0-416e-a5b9-486a3b3b5984
992075d5-f413-4896-b75e-7bb2d589c50e,Pendulum of Patterns,{2},2.0,Artifact,"When this artifact enters, you gain 3 life.
{5}, {T}, Sacrifice this artifact: Draw a card.",,,legal,not_legal,legal,d19751aa-823e-4a0f-a004-dee333b34327
cafad9c8-9974-4596-92d4-b7fb615a0353,Pensive Minotaur,{2}{R},3.0,Creature — Minotaur Warrior,,R,R,legal,not_legal,legal,902b462a-a552-42d4-91f0-bd33cd9cb719
da099c34-74b2-4db8-8583-09bf2c56606f,Perfect Intimidation,{3}{B},4.0,Sorcery,"Choose one or both —
• Target opponent exiles two cards from their hand.
• Remove all counters from target creature.",B,B,legal,legal,legal,ff05b7f4-e0d0-4304-99b3-66ac804129fe
e1708ad9-35d4-4243-92ca-ddf9d129aa32,Personify,{1}{W},2.0,Instant,"Exile target creature you control, then return that card to the battlefield under its owner's control. Create a 1/1 colorless Shapeshifter creature token with changeling. (It's every creature type.)",W,W,legal,legal,legal,1172582d-fb2d-4022-95b1-e48b03df3a95
bde94af8-faea-41ff-8eed-ba642eac9968,Phantasmal Image,{1}{U},2.0,Creature — Illusion,"You may have this creature enter as a copy of any creature on the battlefield, except it's an Illusion in addition to its other types and it has ""When this creature becomes the target of a spell or ability, sacrifice it.""",U,U,legal,not_legal,legal,c1c080cf-a5e8-4d9d-af49-f78588971e87
e43e06fb-52b7-4f38-8fac-f31973b043f7,Phantom Nishoba,{5}{G}{W},7.0,Creature — Cat Beast Spirit,"Trample
This creature enters with seven +1/+1 counters on it.
Whenever this creature deals damage, you gain that much life.
If damage would be dealt to this creature, prevent that damage. Remove a +1/+1 counter from this creature.",GW,GW,legal,not_legal,not_legal,8288050c-8074-4a44-803c-8ef6427ec038
22c643b1-62dd-477c-8944-97b3becdfdbe,Phantom Steed,{3}{U},4.0,Creature — Horse Illusion,"Flash
When this creature enters, exile another target creature you control until this creature leaves the battlefield.
Whenever this creature attacks, create a tapped and attacking token that's a copy of the exiled card, except it's an Illusion in addition to its other types. Sacrifice that token at end of combat.",U,U,legal,not_legal,not_legal,64513f0a-067d-4b70-bb23-9ebe606bda1a
651a1f3d-d6f0-4a38-a776-bceba698127b,Pheres-Band Thunderhoof,{4}{G},5.0,Creature — Centaur Warrior,"Heroic — Whenever you cast a spell that targets this creature, put two +1/+1 counters on this creature.",G,G,legal,not_legal,legal,a19a2e8e-9d8f-4537-838c-ac60e09d78bf
530f088d-bfa1-4410-b1aa-ade8abdb2b7a,Phthisis,{3}{B}{B}{B}{B},7.0,Sorcery,"Destroy target creature. Its controller loses life equal to its power plus its toughness.
Suspend 5—{1}{B} (Rather than cast this card from your hand, you may pay {1}{B} and exile it with five time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost.)",B,B,legal,not_legal,legal,98b84356-fa97-4f61-bd84-e8efd7f46e38
7b599b4d-95bc-4ed2-a167-84a697944747,Pieces of the Puzzle,{2}{U},3.0,Sorcery,Reveal the top five cards of your library. Put up to two instant and/or sorcery cards from among them into your hand and the rest into your graveyard.,U,U,legal,not_legal,legal,69204c83-2e43-4ca1-a4cd-d75399a7d6dd
66155010-cc2c-449a-85d5-92c95aade514,Pilgrim's Eye,{3},3.0,Artifact Creature — Thopter,"Flying
When this creature enters, you may search your library for a basic land card, reveal it, put it into your hand, then shuffle.",,,legal,not_legal,legal,9e7dbd56-95a0-4697-9599-3f6110daf6bc
605624ee-b7ca-4728-993f-e13b18cc57f3,Pin to the Earth,{1}{U},2.0,Enchantment — Aura,"Enchant creature
Enchanted creature gets -6/-0.",U,U,legal,not_legal,legal,c04e6915-39b0-4fbc-9114-2ecf371b6f72
9812bdf9-98b6-4b4d-8381-a7bbb25069d8,Pinion Feast,{4}{G},5.0,Instant,Destroy target creature with flying. Bolster 2. (Choose a creature with the least toughness among creatures you control and put two +1/+1 counters on it.),G,G,legal,not_legal,legal,45d6df03-c3c3-42c3-85a4-6fccb0741592
a6c5c5ea-0bd0-4d5a-bd3f-6217f14c9939,Piper of the Swarm,{1}{B},2.0,Creature — Human Warlock,"Rats you control have menace.
{1}{B}, {T}: Create a 1/1 black Rat creature token.
{2}{B}{B}, {T}, Sacrifice three Rats: Gain control of target creature.",B,B,legal,not_legal,legal,b4810704-beb8-499c-a921-26f672fd33b2
0d46a97a-b1d6-4bf3-b3ba-a5cdfd4c8bf5,Pitiless Fists,{3}{G},4.0,Enchantment — Aura,"Enchant creature you control
When this Aura enters, enchanted creature fights up to one target creature an opponent controls. (Each deals damage equal to its power to the other.)
Enchanted creature gets +2/+2.",G,G,legal,legal,legal,295d828b-b2e7-41c7-afbc-5fb5f4eb242c
2e3ee458-fa3f-4452-ab95-5a7fb5a0483b,Plaguecrafter,{2}{B},3.0,Creature — Human Shaman,"When this creature enters, each player sacrifices a creature or planeswalker of their choice. Each player who can't discards a card.",B,B,legal,not_legal,legal,5c03e00b-034d-4a26-9fc2-f25fc2dfc661
bc71ebf6-2056-41f7-be35-b2e5c34afa99,Plains,,0.0,Basic Land — Plains,({T}: Add {W}.),,W,legal,legal,legal,0b1b55c1-d74b-4688-a3b8-8480d99524c7
af23d348-adc9-451e-af08-bf9b1986c591,Planewide Celebration,{5}{G}{G},7.0,Sorcery,"Choose four. You may choose the same mode more than once.
• Create a 2/2 Citizen creature token that's all colors.
• Return target permanent card from your graveyard to your hand.
• Proliferate.
• You gain 4 life.",G,G,legal,not_legal,legal,11016840-56b6-4759-bde6-3dc0e339e87e
3673219d-d2b5-43ad-b0c8-58b583491158,Plasm Capture,{G}{G}{U}{U},4.0,Instant,"Counter target spell. At the beginning of your next first main phase, add X mana in any combination of colors, where X is that spell's mana value.",GU,GU,legal,not_legal,legal,0ffe8485-d5fb-47cc-af53-6e0fd062b7a2
85bde6ac-3dd4-4946-8b57-24f57e3eae2b,Plummet,{1}{G},2.0,Instant,Destroy target creature with flying.,G,G,legal,not_legal,legal,5f6acb5b-b087-4cad-b40f-2de37029847c
828fe0c0-e280-4a8b-9e49-68cb34c2da97,Pollenbright Druid,{1}{G},2.0,Creature — Elf Druid,"When this creature enters, choose one —
• Put a +1/+1 counter on target creature.
• Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",G,G,legal,not_legal,legal,4b0f478c-54f8-4087-ad52-d089e2049dda
f5a95092-fb71-4b55-bc54-782bd1c603e1,Pontiff of Blight,{4}{B}{B},6.0,Creature — Zombie Cleric,"Extort (Whenever you cast a spell, you may pay {W/B}. If you do, each opponent loses 1 life and you gain that much life.)
Other creatures you control have extort. (If a creature has multiple instances of extort, each triggers separately.)",B,B,legal,not_legal,legal,c421b851-f61a-4db6-9063-d1d5289a7d78
55fe5ec3-1c81-4e9d-9e4c-f68ce6d7c2de,Pore Over the Pages,{3}{U}{U},5.0,Sorcery,"Draw three cards, untap up to two lands, then discard a card.",U,U,legal,not_legal,legal,b2288f7b-05b1-4a6c-8d02-42ffcadc6f0b
458d2b12-f578-4392-98d3-c3bc83f316c4,Port Town,,0.0,Land,"As this land enters, you may reveal a Plains or Island card from your hand. If you don't, this land enters tapped.
{T}: Add {W} or {U}.",,UW,legal,not_legal,legal,e6a12a68-a88c-440d-a6ee-b235afbbbfb8
d8d92f97-d54c-4954-8324-b9c0a9b96ec2,Pouncing Lynx,{1}{W},2.0,Creature — Cat,"During your turn, this creature has first strike.",W,W,legal,not_legal,legal,9383956f-90bc-40e4-ae5c-503e98e21832
5330e24a-8568-446e-840a-594cd08bd1bc,Prairie Stream,,0.0,Land — Plains Island,"({T}: Add {W} or {U}.)
This land enters tapped unless you control two or more basic lands.",,UW,legal,not_legal,legal,9b724d9e-89d5-4e2f-9331-a60ee0d1893d
ab42398c-f0a1-4b94-ac5f-b8768e1b4e05,Presence of Gond,{2}{G},3.0,Enchantment — Aura,"Enchant creature
Enchanted creature has ""{T}: Create a 1/1 green Elf Warrior creature token.""",G,G,legal,not_legal,legal,922cf7de-3c37-4f4d-ae1a-7a14234a6dab
a729a684-9171-4ca9-83ad-1d199afad7bb,Press into Service,{4}{R},5.0,Sorcery,"Support 2. (Put a +1/+1 counter on each of up to two target creatures.)
Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn.",R,R,legal,not_legal,legal,69b9eb4b-3ab8-4506-baa4-3a818e7677a3
d4bbdd0c-e578-49ed-b2f7-b1decb04ee87,Pressure Point,{1}{W},2.0,Instant,"Tap target creature.
Draw a card.",W,W,legal,not_legal,legal,d0027360-736c-4b3e-b2cd-0d821cca587a
b3c12848-528d-4005-878f-4f950a07240a,Prey Upon,{G},1.0,Sorcery,Target creature you control fights target creature you don't control. (Each deals damage equal to its power to the other.),G,G,legal,not_legal,legal,16979827-4011-454a-9886-18326cfa3e77
43a2bfe4-9705-4d0f-901a-21f9803b50f1,Price of Betrayal,{B},1.0,Sorcery,"Remove up to five counters from target artifact, creature, planeswalker, or opponent.",B,B,legal,not_legal,legal,fd68e918-5089-46c9-8836-b05a3da3c7a3
45d5cd4c-7285-4507-8cbf-eace7a734f41,Price of Fame,{3}{B},4.0,Instant,"This spell costs {2} less to cast if it targets a legendary creature.
Destroy target creature.
Surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",B,B,legal,not_legal,legal,61b52152-0f7c-4466-9e49-033477028f67
faf2f368-a7e7-4427-bc03-929f294b1e03,Prideful Feastling,{2}{W/B},3.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
Lifelink",BW,BW,legal,legal,legal,7578cb61-f606-4559-a10a-343a583228ab
441cdd7d-6c4c-4a91-a118-7eaa35276660,Priest of the Blood Rite,{3}{B}{B},5.0,Creature — Human Cleric,"When this creature enters, create a 5/5 black Demon creature token with flying.
At the beginning of your upkeep, you lose 2 life.",B,B,legal,not_legal,legal,1a0df50f-59b8-46b6-8bac-6e3f93b9c979
ab9778da-f5e3-4c17-a3da-ffef6ed7a7a1,Primordial Wurm,{4}{G}{G},6.0,Creature — Wurm,,G,G,legal,not_legal,legal,fc0e8298-adac-4922-8824-a1fafa089f72
27a3aa64-1de7-4b0c-af23-52886e7d258a,Prismatic Undercurrents,{3}{G},4.0,Enchantment,"Vivid — When this enchantment enters, search your library for up to X basic land cards, where X is the number of colors among permanents you control. Reveal those cards, put them into your hand, then shuffle.
You may play an additional land on each of your turns.",G,G,legal,legal,legal,bb7490f2-1425-495f-b7d4-2f1e0df7490e
feb4fcec-6f3a-4643-9ffb-69d3f5953322,Prismite,{2},2.0,Artifact Creature — Golem,{2}: Add one mana of any color.,,,legal,not_legal,legal,40475e96-0283-445f-97fb-1da008707399
808a8491-2966-4388-8590-a46ba147f65a,Prison Realm,{2}{W},3.0,Enchantment,"When this enchantment enters, exile target creature or planeswalker an opponent controls until this enchantment leaves the battlefield.
When this enchantment enters, scry 1.",W,W,legal,not_legal,legal,d476e8e5-2377-464b-b2d5-a3cd66ee2e45
1b3d7fce-e9fe-4176-9d9a-472415826cdd,Pristine Talisman,{3},3.0,Artifact,{T}: Add {C}. You gain 1 life.,,,legal,not_legal,legal,b31d96cf-7276-46c4-ad17-d6a5c85f1315
92c470c9-1373-4f3a-9805-5e9613874793,Prognostic Sphinx,{3}{U}{U},5.0,Creature — Sphinx,"Flying
Discard a card: This creature gains hexproof until end of turn. Tap it.
Whenever this creature attacks, scry 3.",U,U,legal,not_legal,legal,acd9e468-093b-4c88-8bf6-041bee6a1ea2
ea9709b6-4c37-4d5a-b04d-cd4c42e4f9dd,Propaganda,{2}{U},3.0,Enchantment,Creatures can't attack you unless their controller pays {2} for each creature they control that's attacking you.,U,U,legal,not_legal,legal,bc0331b2-7a5b-46f5-9698-f185431ca711
d17a9750-a89f-4ad1-9c15-7ccffc554ee5,Propeller Pioneer,{3}{W},4.0,Creature — Human Artificer,"Flying
Fabricate 1 (When this creature enters, put a +1/+1 counter on it or create a 1/1 colorless Servo artifact creature token.)",W,W,legal,not_legal,legal,cee60224-960a-4f92-996a-7b0b878109e4
6bc82093-0246-4c60-bf30-0b605bef01cd,Prophet of Distortion,{U},1.0,Creature — Eldrazi Drone,"Devoid (This card has no color.)
{3}{C}: Draw a card. ({C} represents colorless mana.)",,U,legal,not_legal,legal,03ee2d7e-50ee-4f5a-b787-cf9669a892f3
1e9b0fd6-5aae-401a-8df5-d94ce6442696,"Prosper, Tome-Bound",{2}{B}{R},4.0,Legendary Creature — Tiefling Warlock,"Deathtouch
Mystic Arcanum — At the beginning of your end step, exile the top card of your library. Until the end of your next turn, you may play that card.
Pact Boon — Whenever you play a card from exile, create a Treasure token.",BR,BR,legal,not_legal,not_legal,d743336e-d5c7-4053-a23d-92ec7581f74e
06b60766-a1fb-4ed0-93f6-8423008f75b4,Prying Eyes,{4}{U}{U},6.0,Instant,"Draw four cards, then discard two cards.",U,U,legal,not_legal,legal,11ee2c64-68f1-434b-8092-ae80d6575666
328b42f1-d679-4f9c-80e3-38fe3b965d10,Psychic Corrosion,{2}{U},3.0,Enchantment,"Whenever you draw a card, each opponent mills two cards.",U,U,legal,not_legal,legal,285d22fa-1623-463a-83c0-a9aa7c969ce2
47214acc-08c4-4dcb-9a8b-09196ce41045,Psychic Impetus,{2}{U},3.0,Enchantment — Aura,"Enchant creature
Enchanted creature gets +2/+2 and is goaded. (It attacks each combat if able and attacks a player other than you if able.)
Whenever enchanted creature attacks, you scry 2.",U,U,legal,not_legal,not_legal,5840b15e-0787-44ed-a2a7-29d0c8aa1cde
08dd393f-12d8-4801-882c-6d76009b4f12,Psychic Rebuttal,{1}{U},2.0,Instant,"Counter target instant or sorcery spell that targets you.
Spell mastery — If there are two or more instant and/or sorcery cards in your graveyard, you may copy the spell countered this way. You may choose new targets for the copy.",U,U,legal,not_legal,legal,67a105f8-0c01-4c09-a3bf-8c912b6dc741
00187de2-bc48-4137-97d8-a9a0fafc76c1,Pteramander,{U},1.0,Creature — Salamander Drake,"Flying
{7}{U}: Adapt 4. This ability costs {1} less to activate for each instant and sorcery card in your graveyard. (If this creature has no +1/+1 counters on it, put four +1/+1 counters on it.)",U,U,legal,not_legal,legal,280f2a85-1900-460b-a768-164fc2dea636
499b4cf9-2aaa-45a0-8362-77b727b7f7cc,Puca's Eye,{2},2.0,Artifact,"When this artifact enters, draw a card, then choose a color. This artifact becomes the chosen color.
{3}, {T}: Draw a card. Activate only if there are five colors among permanents you control.",,,legal,legal,legal,c3a5ca02-3829-4c42-b0dc-98b660f8a8f0
d5b446a4-a761-42f0-acf0-ea0a1a9538d6,Pulse of Murasa,{2}{G},3.0,Instant,Return target creature or land card from a graveyard to its owner's hand. You gain 6 life.,G,G,legal,not_legal,legal,99851c1b-8878-4c1e-906b-f6b70e53d714
fc401c08-514d-43ea-9f57-6c3afe7c2652,Pulse of the Fields,{1}{W}{W},3.0,Instant,"You gain 4 life. Then if an opponent has more life than you, return Pulse of the Fields to its owner's hand.",W,W,legal,not_legal,legal,bdedff5d-4c5d-4120-9d9a-4bb5b0b2d2f2
ffa23c3a-76a8-414f-aa3b-fc09aabd78c5,Pummeler for Hire,{4}{G},5.0,Creature — Giant Mercenary,"Vigilance, reach
Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)
When this creature enters, you gain X life, where X is the greatest power among Giants you control.",G,G,legal,legal,legal,42208996-7b99-474e-aba7-75190d7ee8e2
15e71226-feb0-4870-a3ea-d8604ca5b3dc,Puncturing Light,{1}{W},2.0,Instant,Destroy target attacking or blocking creature with power 3 or less.,W,W,legal,not_legal,legal,5b101264-4994-43b7-9156-228f7d10d2bd
74a62c7b-4753-4af2-b7a1-9a4ae8988801,Puresteel Paladin,{W}{W},2.0,Creature — Human Knight,"Whenever an Equipment you control enters, you may draw a card.
Metalcraft — Equipment you control have equip {0} as long as you control three or more artifacts.",W,W,legal,not_legal,legal,6dfd52a8-14c0-4e53-862e-01da4d7823e2
0a6f45e9-5c7a-4e2c-bf8a-fc5fe0ae0793,Pyre Hound,{3}{R},4.0,Creature — Elemental Dog,"Trample
Whenever you cast an instant or sorcery spell, put a +1/+1 counter on this creature.",R,R,legal,not_legal,legal,5d19c5fb-01af-4ca4-af7e-00ec2a748afd
10821e37-8a83-4d8e-a12f-249a10933a22,Qasali Pridemage,{G}{W},2.0,Creature — Cat Wizard,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)
{1}, Sacrifice this creature: Destroy target artifact or enchantment.",GW,GW,legal,not_legal,legal,a214bb26-f44a-4029-a99c-ea6bd086b0cc
f763d118-3183-4604-a50c-7c3933e2185e,Qasali Slingers,{4}{G},5.0,Creature — Cat Warrior,"Reach
Whenever this creature or another Cat you control enters, you may destroy target artifact or enchantment.",G,G,legal,not_legal,not_legal,40e21394-146e-4648-b81e-63659c0c4764
ad5e2208-df68-4119-b225-a7c133b70359,Quarry Colossus,{5}{W}{W},7.0,Creature — Giant,"When this creature enters, put target creature into its owner's library just beneath the top X cards of that library, where X is the number of Plains you control.",W,W,legal,not_legal,legal,d921128a-ebfd-4e3c-8728-481a8c3c03f3
fa1b722a-109e-4a43-bd7b-818292728cb3,Quench,{1}{U},2.0,Instant,Counter target spell unless its controller pays {2}.,U,U,legal,not_legal,legal,ee0ba01b-de96-4f8f-9405-ff3ad288afac
0ff0a309-9b4a-4f9e-9ea6-c4d07906ebec,Quietus Spike,{3},3.0,Artifact — Equipment,"Equipped creature has deathtouch.
Whenever equipped creature deals combat damage to a player, that player loses half their life, rounded up.
Equip {3}",,,legal,not_legal,legal,554f2444-78bd-4312-a1d7-00cadcac7559
607f9177-fea0-464c-a15f-65842865546a,Quilled Wolf,{1}{G},2.0,Creature — Wolf,{5}{G}: This creature gets +4/+4 until end of turn.,G,G,legal,not_legal,legal,fa1569b5-94ef-4ba5-98c6-f1bd4f73c7d5
6d5dc34b-3eea-4b77-8db7-94bc30b14c4c,Rabid Bite,{1}{G},2.0,Sorcery,Target creature you control deals damage equal to its power to target creature you don't control.,G,G,legal,legal,legal,2f573622-877b-4d21-adfc-40a32b7c2e6d
cfc8372f-13b6-4628-84c7-066881b287f5,Radiant Flames,{2}{R},3.0,Sorcery,"Converge — Radiant Flames deals X damage to each creature, where X is the number of colors of mana spent to cast this spell.",R,R,legal,not_legal,legal,70f4fe69-c541-4320-9074-9c6a3bc70ea3
6db442e5-fbcc-4456-a4c5-bea1aee3fc8e,Radiant Fountain,,0.0,Land,"When this land enters, you gain 2 life.
{T}: Add {C}.",,,legal,not_legal,legal,8090e148-2550-4156-89e3-052abda9f0e7
21a86dcd-03e3-409b-b214-5feed07db584,Radiant Solar,{5}{W},6.0,Creature — Angel,"Flying, lifelink
Whenever this creature or another nontoken creature you control enters, venture into the dungeon. (Enter the first room or advance to the next room.)
{W}, Discard this card: Venture into the dungeon and you gain 3 life.",W,W,legal,not_legal,not_legal,fa0e443a-c479-40ab-9702-8beca3e5ab95
fd51dce2-8e8a-4686-910e-1bbc2825d190,Radical Idea,{1}{U},2.0,Instant,"Draw a card.
Jump-start (You may cast this card from your graveyard by discarding a card in addition to paying its other costs. Then exile this card.)",U,U,legal,not_legal,legal,c9570734-5e9b-46ff-b606-9759b5195756
c05c2eae-1a9c-4ce7-9c76-22e40781c1a9,Raging Kronch,{2}{R},3.0,Creature — Beast,This creature can't attack alone.,R,R,legal,not_legal,legal,ae38aa2d-6c0e-409a-bfc7-ed4281457670
363b0504-27bf-40df-96ec-9e3cb1e47588,Rain of Thorns,{4}{G}{G},6.0,Sorcery,"Choose one or more —
• Destroy target artifact.
• Destroy target enchantment.
• Destroy target land.",G,G,legal,not_legal,legal,afc3db76-2507-4a91-ab89-7bcdf4ac66b7
5b2364d7-a811-4595-a1b4-224c70555ffa,Raise the Alarm,{1}{W},2.0,Instant,Create two 1/1 white Soldier creature tokens.,W,W,legal,not_legal,legal,764a7a53-314e-4b1f-aa33-0f312d06df71
0a023964-2905-4928-9c3e-dc63e6ebd218,Rakdos Carnarium,,0.0,Land,"This land enters tapped.
When this land enters, return a land you control to its owner's hand.
{T}: Add {B}{R}.",,BR,legal,not_legal,legal,b18103c9-b92f-4f65-93ba-d18d3fd5b557
5e62b51d-faec-4aa0-9504-cf2c282d08ea,Rakdos Charm,{B}{R},2.0,Instant,"Choose one —
• Exile target player's graveyard.
• Destroy target artifact.
• Each creature deals 1 damage to its controller.",BR,BR,legal,not_legal,legal,3632fbff-c3cc-4f6f-b15d-c7ca3cb77a7c
361f534b-39d1-4421-b5a8-d3813c62f86d,Rakdos Guildgate,,0.0,Land — Gate,"This land enters tapped.
{T}: Add {B} or {R}.",,BR,legal,legal,legal,26f7e55d-d4c9-4755-ab87-a592ba3fb64f
ab784412-0722-4501-9aa0-fd68d307f6fd,Rakdos Locket,{3},3.0,Artifact,"{T}: Add {B} or {R}.
{B/R}{B/R}{B/R}{B/R}, {T}, Sacrifice this artifact: Draw two cards.",,BR,legal,not_legal,legal,4fd60d9b-2282-4b32-9bff-efb2bcf87d22
3adb7681-977f-4a32-9ec8-51481b958268,Rakdos Signet,{2},2.0,Artifact,"{1}, {T}: Add {B}{R}.",,BR,legal,not_legal,legal,0bc3c10a-c3be-4e46-9871-282dad8bc7a4
a3c672b8-9c7d-47cc-877b-580904c6d72b,Raksha Golden Cub,{5}{W}{W},7.0,Legendary Creature — Cat Soldier,"Vigilance
As long as Raksha Golden Cub is equipped, Cat creatures you control get +2/+2 and have double strike.",W,W,legal,not_legal,legal,8736fd50-312e-47e2-8337-997c2acf48d9
a8fe6204-9f55-45e5-99b3-43f2761ce8a3,Rakshasa's Disdain,{2}{U},3.0,Instant,Counter target spell unless its controller pays {1} for each card in your graveyard.,U,U,legal,not_legal,legal,bd9e8a25-2e71-431b-897f-8b62520a3ce9
